PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,NOMBRE DEWEY,CANTIDAD,TOP_IDIOMAS,TOP_EDITORIALES
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura de las lenguas romances,3,FRANCÉS::2~~INGLÉS::1,EDICIONES ARTEMISA SAS::2~~PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura infantil,232,INGLÉS::143~~FRANCÉS::24~~ALEMÁN::18,PANAMERICANA LIBRERIA Y PAPELERIA::54~~EDUCACTIVA::50~~ENLACE EDITORIAL::44~~GRUPO SIN FRONTERAS SAS::12~~PENGUIN RANDOM HOUSE::10
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura inglesa e inglesa antigua,21,INGLÉS::21,ENLACE EDITORIAL::7~~EDITORIAL ATENEA LTDA.::3~~GRUPO SIN FRONTERAS SAS::3~~PANAMERICANA LIBRERIA Y PAPELERIA::3~~COMERCIALIZADORA CONO SUR LTDA::2
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura italiana. rumana. retorromana,1,RUMANO::1,SIGLO DEL HOMBRE EDITORES LTDA::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura japonesa,2,FINÉS::2,INTERMEDIO EDITORES S.A.S::2
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura noruega,2,NORUEGO::2,POKLONKA EDITORES (PLE) SAS::2
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura portuguesa,1,PORTUGUÉS::1,PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura sueca,1,SUECO::1,EDITORIAL CABALLITO DE ACERO SAS::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literatura turca,1,TURCO::1,PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas africanas,1,PORTUGUÉS::1,"PEREZ BANQUET, AMAURY SEGUNDO / EDITORIAL TORCAZA::1"
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas bálticas y otras literaturas indoeuropeas,1,INGLÉS::1,EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas de las lenguas árabe y maltesa,1,ÁRABE::1,GAMAR EDITORES COMUNICACION EDITORIAL E.U.::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas de otras lenguas,3,CHINO::1~~FINÉS::1~~INGLÉS::1,GRUPO SIN FRONTERAS SAS::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1~~SILABA EDITORES SAS::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas escandinavas (germánicas nórdicas),3,INGLÉS::2~~NORUEGO::1,"EDICIONES ARTEMISA SAS::1~~GUITARRA PARTIDA EDICIONES, SAS::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1"
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas española y portuguesa,1,INGLÉS::1,CALIXTA EDITORES S.A.S::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas helénicas  Literatura griega clásica,2,ESPAÑOL::1~~GRIEGO::1,COMERCIALIZADORA CONO SUR LTDA::1~~SOCIEDAD DE SAN PABLO::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas nativas norteamericanas,1,INGLÉS::1,COMERCIALIZADORA CONO SUR LTDA::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Literaturas nativas sudamericanas,1,ITALIANO::1,PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Narración de cuentos,5,INGLÉS::4~~RUSO::1,PANAMERICANA LIBRERIA Y PAPELERIA::3~~EDUCACTIVA::1~~POKLONKA EDITORES (PLE) SAS::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Novelística alemana,5,ALEMÁN::5,PANAMERICANA LIBRERIA Y PAPELERIA::4~~PENGUIN RANDOM HOUSE::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Novelística española,2,ITALIANO::2,EDUCACTIVA::2
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Novelística francesa,9,FRANCÉS::9,COMERCIALIZADORA CONO SUR LTDA::4~~PANAMERICANA LIBRERIA Y PAPELERIA::2~~VICENS VIVES COLOMBIA S A S::2~~EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Novelística hebrea,1,HEBREO::1,SIGLO DEL HOMBRE EDITORES LTDA::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Novelística inglesa,5,INGLÉS::5,PANAMERICANA LIBRERIA Y PAPELERIA::4~~EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Novelística portuguesa,4,PORTUGUÉS::4,GRUPO PLANETA::2~~EDICIONES VESTIGIO SAS::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Poesía española,1,LATÍN::1,ENREDADERA EDITORIAL SAS::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Poesía griega clásica,1,ITALIANO::1,EDITORIAL OCEANO::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Poesía italiana,2,ITALIANO::2,EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1~~IVAN HERNANDEZ ARBELAEZ::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Poesía rusa,3,RUSO::3,SILABA EDITORES SAS::3
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Poesía y novelística épicas griegas clásicas,1,GRIEGO::1,RICHMOND PUBLISHING::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Retórica de la poesía,2,INGLÉS::1~~POLACO::1,PENGUIN RANDOM HOUSE::2
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Retórica de los ensayos,1,LATÍN::1,EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Retórica y colecciones de literatura,1,INGLÉS::1,COMERCIALIZADORA CONO SUR LTDA::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,Teatro inglés,1,INGLÉS::1,ENLACE EDITORIAL::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,Crítica de la literatura,2,PORTUGUÉS::2,PONTIFICIA UNIVERSIDAD JAVERIANA::2
Colombia,2020,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,Literatura china,3,CHINO::3,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO::3
Colombia,2020,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,Literatura inglesa e inglesa antigua,2,INGLÉS::2,UNIVERSIDAD TECNOLOGICA DE BOLIVAR::2
Colombia,2020,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,Literatura portuguesa,2,PORTUGUÉS::2,UNIVERSIDAD DE LOS ANDES::2
Colombia,2020,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,Novelística francesa,1,FRANCÉS::1,UNIVERSIDAD TECNOLOGICA DE BOLIVAR::1
Colombia,2020,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,Teatro ruso,3,RUSO::3,UNIVERSIDAD DEL VALLE::3
Colombia,2020,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LITERATURA Y RETÓRICA,2,ESPAÑOL::1~~INGLÉS::1,FONDO PARA LA ACCION AMBIENTAL Y LA NINEZ::1~~ORGANIZACION CULTURAL RECREATIVA SAS.::1
Colombia,2020,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Literatura infantil,1,NASA YUWE::1,ASOCIACION DE AUTORIDADES DEL CONSEJO TERRITORIAL DE PUEBLOS INDIGENAS JUAN TAMA DE INZA::1
Colombia,2020,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Literatura japonesa,2,JAPONÉS::2,TANUKI S.A.S::2
Colombia,2020,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Literaturas de otras lenguas,1,INGLÉS::1,FUNDACION LITERARIA EXILIO::1
Colombia,2020,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Literaturas española y portuguesa,3,CATALÁN::2~~ESPAÑOL::1,TANUKI S.A.S::2~~FUNDACION PUNDARIKA::1
Colombia,2020,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Literaturas indoiranias,1,INGLÉS::1,FUNDACION LITERARIA EXILIO::1
Colombia,2020,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Literaturas nativas norteamericanas,1,INGLÉS::1,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA::1
Colombia,2020,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Poesía inglesa,1,INGLÉS::1,FUNDACION LITERARIA EXILIO::1
Colombia,2020,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Teatro inglés,1,FRANCÉS::1,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA::1
Colombia,2020,800 - Literatura y retórica,ENTIDAD PÚBLICA,Literatura de las lenguas romances,2,FRANCÉS::2,BIBLIOTECA NACIONAL DE COLOMBIA::2
Colombia,2020,800 - Literatura y retórica,ENTIDAD PÚBLICA,Literatura italiana. rumana. retorromana,2,ITALIANO::2,INSTITUTO DISTRITAL DE LAS ARTES::2
Colombia,2020,800 - Literatura y retórica,ENTIDAD PÚBLICA,Literaturas escandinavas (germánicas nórdicas),2,DANÉS::2,INSTITUTO DISTRITAL DE LAS ARTES::2
Colombia,2020,800 - Literatura y retórica,ENTIDAD PÚBLICA,Novelística francesa,4,FRANCÉS::4,INSTITUTO DISTRITAL DE LAS ARTES::4
Colombia,2020,800 - Literatura y retórica,TODOS,Conversación,1,INGLÉS::1,LAGUNA LIBROS SAS.::1
Colombia,2020,800 - Literatura y retórica,TODOS,Crítica de la literatura,2,PORTUGUÉS::2,PONTIFICIA UNIVERSIDAD JAVERIANA::2
Colombia,2020,800 - Literatura y retórica,TODOS,Ensayos españoles,1,ESPAÑOL::1,"CABEZAS PRADO, FELIX DOMINGO::1"
Colombia,2020,800 - Literatura y retórica,TODOS,Ensayos franceses,1,FRANCÉS::1,TALLER DE EDICION-ROCCA S.A.::1
Colombia,2020,800 - Literatura y retórica,TODOS,Ensayos portugueses,1,PORTUGUÉS::1,EDICIONES VESTIGIO SAS::1
Colombia,2020,800 - Literatura y retórica,TODOS,LITERATURA Y RETÓRICA,163,INGLÉS::121~~FRANCÉS::13~~ITALIANO::10,PENGUIN RANDOM HOUSE::102~~CALIXTA EDITORES S.A.S::23~~PANAMERICANA LIBRERIA Y PAPELERIA::11~~SIGLO DEL HOMBRE EDITORES LTDA::5~~UNIEDICIONES LTDA::5
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura china,3,CHINO::3,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO::3
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura de las lenguas germánicas,6,ALEMÁN::6,EDICIONES ARTEMISA SAS::3~~EDITORIAL ATENEA LTDA.::1~~GRUPO SIN FRONTERAS SAS::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura de las lenguas romances,5,FRANCÉS::4~~INGLÉS::1,BIBLIOTECA NACIONAL DE COLOMBIA::2~~EDICIONES ARTEMISA SAS::2~~PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura infantil,240,INGLÉS::147~~FRANCÉS::25~~ALEMÁN::18,PANAMERICANA LIBRERIA Y PAPELERIA::54~~EDUCACTIVA::50~~ENLACE EDITORIAL::44~~GRUPO SIN FRONTERAS SAS::12~~PENGUIN RANDOM HOUSE::10
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura inglesa e inglesa antigua,23,INGLÉS::23,ENLACE EDITORIAL::7~~EDITORIAL ATENEA LTDA.::3~~GRUPO SIN FRONTERAS SAS::3~~PANAMERICANA LIBRERIA Y PAPELERIA::3~~COMERCIALIZADORA CONO SUR LTDA::2
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura italiana. rumana. retorromana,3,ITALIANO::2~~RUMANO::1,INSTITUTO DISTRITAL DE LAS ARTES::2~~SIGLO DEL HOMBRE EDITORES LTDA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura japonesa,5,JAPONÉS::3~~FINÉS::2,"INTERMEDIO EDITORES S.A.S::2~~TANUKI S.A.S::2~~CASALLAS REINEL, JAVIER FELIPE::1"
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura noruega,2,NORUEGO::2,POKLONKA EDITORES (PLE) SAS::2
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura portuguesa,3,PORTUGUÉS::3,UNIVERSIDAD DE LOS ANDES::2~~PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura sueca,1,SUECO::1,EDITORIAL CABALLITO DE ACERO SAS::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literatura turca,1,TURCO::1,PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas africanas,1,PORTUGUÉS::1,"PEREZ BANQUET, AMAURY SEGUNDO / EDITORIAL TORCAZA::1"
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas bálticas y otras literaturas indoeuropeas,1,INGLÉS::1,EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas de las lenguas árabe y maltesa,1,ÁRABE::1,GAMAR EDITORES COMUNICACION EDITORIAL E.U.::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas de otras lenguas,5,INGLÉS::2~~CHINO::1~~FINÉS::1,"FREJA DE LA HOZ, ADRIAN FARID::1~~FUNDACION LITERARIA EXILIO::1~~GRUPO SIN FRONTERAS SAS::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1~~SILABA EDITORES SAS::1"
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas escandinavas (germánicas nórdicas),5,DANÉS::2~~INGLÉS::2~~NORUEGO::1,"INSTITUTO DISTRITAL DE LAS ARTES::2~~EDICIONES ARTEMISA SAS::1~~GUITARRA PARTIDA EDICIONES, SAS::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1"
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas española y portuguesa,5,CATALÁN::2~~ESPAÑOL::2~~INGLÉS::1,"TANUKI S.A.S::2~~CALIXTA EDITORES S.A.S::1~~FUNDACION PUNDARIKA::1~~MORA JIMENEZ, LAURA CAMILA::1"
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas helénicas  Literatura griega clásica,2,ESPAÑOL::1~~GRIEGO::1,COMERCIALIZADORA CONO SUR LTDA::1~~SOCIEDAD DE SAN PABLO::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas indoiranias,1,INGLÉS::1,FUNDACION LITERARIA EXILIO::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas nativas norteamericanas,2,INGLÉS::2,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA::1~~COMERCIALIZADORA CONO SUR LTDA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Literaturas nativas sudamericanas,1,ITALIANO::1,PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Narración de cuentos,6,INGLÉS::4~~ALEMÁN::1~~RUSO::1,"PANAMERICANA LIBRERIA Y PAPELERIA::3~~CASTIBLANCO AREVALO, LAURA CAROLINA::1~~EDUCACTIVA::1~~POKLONKA EDITORES (PLE) SAS::1"
Colombia,2020,800 - Literatura y retórica,TODOS,Novelística alemana,5,ALEMÁN::5,PANAMERICANA LIBRERIA Y PAPELERIA::4~~PENGUIN RANDOM HOUSE::1
Colombia,2020,800 - Literatura y retórica,TODOS,Novelística española,4,ESPAÑOL::2~~ITALIANO::2,"EDUCACTIVA::2~~RUEDA GARCES, PEDRO NEL::2"
Colombia,2020,800 - Literatura y retórica,TODOS,Novelística francesa,15,FRANCÉS::15,COMERCIALIZADORA CONO SUR LTDA::4~~INSTITUTO DISTRITAL DE LAS ARTES::4~~PANAMERICANA LIBRERIA Y PAPELERIA::2~~VICENS VIVES COLOMBIA S A S::2~~CORPORACION ESQUINA TOMADA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Novelística hebrea,1,HEBREO::1,SIGLO DEL HOMBRE EDITORES LTDA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Novelística inglesa,5,INGLÉS::5,PANAMERICANA LIBRERIA Y PAPELERIA::4~~EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1
Colombia,2020,800 - Literatura y retórica,TODOS,Novelística portuguesa,4,PORTUGUÉS::4,GRUPO PLANETA::2~~EDICIONES VESTIGIO SAS::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Poesía española,3,ESPAÑOL::2~~LATÍN::1,"PINEDA, JOSE OCTAVIO::2~~ENREDADERA EDITORIAL SAS::1"
Colombia,2020,800 - Literatura y retórica,TODOS,Poesía griega clásica,1,ITALIANO::1,EDITORIAL OCEANO::1
Colombia,2020,800 - Literatura y retórica,TODOS,Poesía inglesa,1,INGLÉS::1,FUNDACION LITERARIA EXILIO::1
Colombia,2020,800 - Literatura y retórica,TODOS,Poesía italiana,2,ITALIANO::2,EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1~~IVAN HERNANDEZ ARBELAEZ::1
Colombia,2020,800 - Literatura y retórica,TODOS,Poesía rusa,3,RUSO::3,SILABA EDITORES SAS::3
Colombia,2020,800 - Literatura y retórica,TODOS,Poesía y novelística épicas griegas clásicas,1,GRIEGO::1,RICHMOND PUBLISHING::1
Colombia,2020,800 - Literatura y retórica,TODOS,Retórica de la poesía,2,INGLÉS::1~~POLACO::1,PENGUIN RANDOM HOUSE::2
Colombia,2020,800 - Literatura y retórica,TODOS,Retórica de los ensayos,1,LATÍN::1,EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1
Colombia,2020,800 - Literatura y retórica,TODOS,Retórica y colecciones de literatura,1,INGLÉS::1,COMERCIALIZADORA CONO SUR LTDA::1
Colombia,2020,800 - Literatura y retórica,TODOS,Teatro inglés,2,FRANCÉS::1~~INGLÉS::1,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA::1~~ENLACE EDITORIAL::1
Colombia,2020,800 - Literatura y retórica,TODOS,Teatro ruso,3,RUSO::3,UNIVERSIDAD DEL VALLE::3
Colombia,2020,900 - Geografía e historia,AMBAS,Biografía Hombres,1,INGLÉS::1,EDITORIAL OCEANO::1
Colombia,2020,900 - Geografía e historia,AMBAS,Biografía Líderes. pensadores. trabajadores religiosos,5,FRANCÉS::3~~ITALIANO::1~~PORTUGUÉS::1,UNIVERSIDAD DE LA SALLE::3~~INSTITUTO MISIONERO HIJAS DE SAN PABLO::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,900 - Geografía e historia,AMBAS,Biografía Mujeres,1,ITALIANO::1,SIGLO DEL HOMBRE EDITORES LTDA::1
Colombia,2020,900 - Geografía e historia,AMBAS,Biografía Personas en las artes y en recreación,4,ITALIANO::4,PANAMERICANA LIBRERIA Y PAPELERIA::4
Colombia,2020,900 - Geografía e historia,AMBAS,Biografía Personas en literatura. historia. biografía. genealogía,1,INGLÉS::1,UNIVERSIDAD DE ANTIOQUIA::1
Colombia,2020,900 - Geografía e historia,AMBAS,Biografía. genealogía. insignias,1,INGLÉS::1,EDICIONES URANO::1
Colombia,2020,900 - Geografía e historia,AMBAS,Educación. investigación. temas relacionados con la Historia,2,NEERLANDÉS::2,INTERMEDIO EDITORES S.A.S::2
Colombia,2020,900 - Geografía e historia,AMBAS,GEOGRAFÍA E HISTORIA,5,INGLÉS::5,FUNDACION UNIVERSIDAD DEL NORTE::3~~REY NARANJO EDITORES S.A.S::2
Colombia,2020,900 - Geografía e historia,AMBAS,Geografía y viajes,1,ESPAÑOL::1,PUNTOAPARTE LTDA.::1
Colombia,2020,900 - Geografía e historia,AMBAS,Historia de Colombia y Ecuador,7,INGLÉS::7,PONTIFICIA UNIVERSIDAD JAVERIANA::4~~UNIVERSIDAD DEL ROSARIO::3
Colombia,2020,900 - Geografía e historia,AMBAS,Historia general de otras áreas,2,FRANCÉS::1~~PERSA::1,EDITORIAL EL FARO INTERNACIONAL SAS::1~~REY NARANJO EDITORES S.A.S::1
Colombia,2020,900 - Geografía e historia,AMBAS,La tierra (Geografía física),1,INGLÉS::1,PUNTOAPARTE LTDA.::1
Colombia,2020,900 - Geografía e historia,AMBAS,Relatos colectivos de acontecimientos,1,FRANCÉS::1,UNION EDITORIAL COLOMBIA SAS::1
Colombia,2020,900 - Geografía e historia,AMBAS,Relatos de viajes,5,FRANCÉS::3~~ESPAÑOL::2,UNIVERSIDAD DEL MAGDALENA::3~~ENTRELIBROS SAS::2
Colombia,2020,900 - Geografía e historia,AUTOR-EDITOR,Educación. investigación. temas relacionados con la Historia,1,ESPAÑOL::1,"RENDON RENDON, YONI ALEXANDER::1"
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Biografía Hombres,1,INGLÉS::1,EDITORIAL OCEANO::1
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Biografía Líderes. pensadores. trabajadores religiosos,2,ITALIANO::1~~PORTUGUÉS::1,INSTITUTO MISIONERO HIJAS DE SAN PABLO::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Biografía Mujeres,1,ITALIANO::1,SIGLO DEL HOMBRE EDITORES LTDA::1
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Biografía Personas en las artes y en recreación,4,ITALIANO::4,PANAMERICANA LIBRERIA Y PAPELERIA::4
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Biografía. genealogía. insignias,1,INGLÉS::1,EDICIONES URANO::1
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Educación. investigación. temas relacionados con la Historia,2,NEERLANDÉS::2,INTERMEDIO EDITORES S.A.S::2
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,GEOGRAFÍA E HISTORIA,2,INGLÉS::2,REY NARANJO EDITORES S.A.S::2
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Geografía y viajes,1,ESPAÑOL::1,PUNTOAPARTE LTDA.::1
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Historia general de otras áreas,2,FRANCÉS::1~~PERSA::1,EDITORIAL EL FARO INTERNACIONAL SAS::1~~REY NARANJO EDITORES S.A.S::1
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,La tierra (Geografía física),1,INGLÉS::1,PUNTOAPARTE LTDA.::1
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Relatos colectivos de acontecimientos,1,FRANCÉS::1,UNION EDITORIAL COLOMBIA SAS::1
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,Relatos de viajes,2,ESPAÑOL::2,ENTRELIBROS SAS::2
Colombia,2020,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,Biografía Líderes. pensadores. trabajadores religiosos,3,FRANCÉS::3,UNIVERSIDAD DE LA SALLE::3
Colombia,2020,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,Biografía Personas en literatura. historia. biografía. genealogía,1,INGLÉS::1,UNIVERSIDAD DE ANTIOQUIA::1
Colombia,2020,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,GEOGRAFÍA E HISTORIA,3,INGLÉS::3,FUNDACION UNIVERSIDAD DEL NORTE::3
Colombia,2020,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,Historia de Colombia y Ecuador,7,INGLÉS::7,PONTIFICIA UNIVERSIDAD JAVERIANA::4~~UNIVERSIDAD DEL ROSARIO::3
Colombia,2020,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,Relatos de viajes,3,FRANCÉS::3,UNIVERSIDAD DEL MAGDALENA::3
Colombia,2020,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,Biografía Mujeres,1,ESPAÑOL::1,FONDO PARA LA ACCION AMBIENTAL Y LA NINEZ::1
Colombia,2020,900 - Geografía e historia,TODOS,Biografía Hombres,1,INGLÉS::1,EDITORIAL OCEANO::1
Colombia,2020,900 - Geografía e historia,TODOS,Biografía Líderes. pensadores. trabajadores religiosos,5,FRANCÉS::3~~ITALIANO::1~~PORTUGUÉS::1,UNIVERSIDAD DE LA SALLE::3~~INSTITUTO MISIONERO HIJAS DE SAN PABLO::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1
Colombia,2020,900 - Geografía e historia,TODOS,Biografía Mujeres,2,ESPAÑOL::1~~ITALIANO::1,FONDO PARA LA ACCION AMBIENTAL Y LA NINEZ::1~~SIGLO DEL HOMBRE EDITORES LTDA::1
Colombia,2020,900 - Geografía e historia,TODOS,Biografía Personas en las artes y en recreación,4,ITALIANO::4,PANAMERICANA LIBRERIA Y PAPELERIA::4
Colombia,2020,900 - Geografía e historia,TODOS,Biografía Personas en literatura. historia. biografía. genealogía,1,INGLÉS::1,UNIVERSIDAD DE ANTIOQUIA::1
Colombia,2020,900 - Geografía e historia,TODOS,Biografía. genealogía. insignias,1,INGLÉS::1,EDICIONES URANO::1
Colombia,2020,900 - Geografía e historia,TODOS,Educación. investigación. temas relacionados con la Historia,3,NEERLANDÉS::2~~ESPAÑOL::1,"INTERMEDIO EDITORES S.A.S::2~~RENDON RENDON, YONI ALEXANDER::1"
Colombia,2020,900 - Geografía e historia,TODOS,GEOGRAFÍA E HISTORIA,5,INGLÉS::5,FUNDACION UNIVERSIDAD DEL NORTE::3~~REY NARANJO EDITORES S.A.S::2
Colombia,2020,900 - Geografía e historia,TODOS,Geografía y viajes,1,ESPAÑOL::1,PUNTOAPARTE LTDA.::1
Colombia,2020,900 - Geografía e historia,TODOS,Historia de Colombia y Ecuador,7,INGLÉS::7,PONTIFICIA UNIVERSIDAD JAVERIANA::4~~UNIVERSIDAD DEL ROSARIO::3
Colombia,2020,900 - Geografía e historia,TODOS,Historia general de otras áreas,2,FRANCÉS::1~~PERSA::1,EDITORIAL EL FARO INTERNACIONAL SAS::1~~REY NARANJO EDITORES S.A.S::1
Colombia,2020,900 - Geografía e historia,TODOS,La tierra (Geografía física),1,INGLÉS::1,PUNTOAPARTE LTDA.::1
Colombia,2020,900 - Geografía e historia,TODOS,Relatos colectivos de acontecimientos,1,FRANCÉS::1,UNION EDITORIAL COLOMBIA SAS::1
